Time,Latitude,Longitude,NO2
2020-04-01 13:20:37.124738,-82.75198,39.737846,-1.2676506e+30
2020-04-01 13:20:37.124738,-82.53098,40.042053,-1.2676506e+30
2020-04-01 13:20:37.124738,-82.312126,40.331944,-1.2676506e+30
2020-04-01 13:20:37.124738,-82.09481,40.609497,-1.2676506e+30
2020-04-01 13:20:37.124738,-81.87844,40.876465,-1.2676506e+30
2020-04-01 13:20:37.124738,-81.66244,41.134396,-1.2676506e+30
2020-04-01 13:20:37.124738,-81.446205,41.384697,-1.2676506e+30
2020-04-01 13:20:37.124738,-81.22918,41.62865,-1.2676506e+30
2020-04-01 13:20:37.124738,-81.010765,41.867455,-1.2676506e+30
2020-04-01 13:20:37.124738,-80.790344,42.102238,-1.2676506e+30
2020-04-01 13:20:37.124738,-80.56729,42.33406,-1.2676506e+30
2020-04-01 13:20:37.124738,-80.340935,42.563946,-1.2676506e+30
2020-04-01 13:20:37.124738,-80.11057,42.792877,-1.2676506e+30
2020-04-01 13:20:37.124738,-79.87543,43.021812,-1.2676506e+30
2020-04-01 13:20:37.124738,-79.634674,43.251686,-1.2676506e+30
2020-04-01 13:20:37.124738,-79.3874,43.48341,-1.2676506e+30
2020-04-01 13:20:37.124738,-79.13258,43.717876,-1.2676506e+30
2020-04-01 13:20:37.124738,-78.86909,43.955975,-1.2676506e+30
2020-04-01 13:20:37.124738,-78.59563,44.19857,-1.2676506e+30
2020-04-01 13:20:37.124738,-78.31074,44.44652,-1.2676506e+30
2020-04-01 13:20:37.124738,-78.012726,44.700684,-1.2676506e+30
2020-04-01 13:20:37.124738,-77.699615,44.961895,-1.2676506e+30
2020-04-01 13:20:37.124738,-77.369095,45.230995,-1.2676506e+30
2020-04-01 13:20:37.124738,-77.01842,45.508816,-1.2676506e+30
2020-04-01 13:20:37.124738,-76.644264,45.7962,-1.2676506e+30
2020-04-01 13:20:37.124738,-76.24261,46.094006,-1.2676506e+30
2020-04-01 13:20:37.124738,-75.80849,46.40312,-1.2676506e+30
2020-04-01 13:20:37.124738,-75.33564,46.724483,-1.2676506e+30
2020-04-01 13:20:37.124738,-74.81608,47.05914,-1.2676506e+30
2020-04-01 13:20:37.124738,-74.23934,47.4083,-1.2676506e+30
2020-04-01 13:20:37.124738,-73.59139,47.77344,-1.2676506e+30
2020-04-01 13:20:37.124738,-72.852684,48.156525,-1.2676506e+30
2020-04-01 13:20:37.124738,-71.99491,48.560345,-1.2676506e+30
2020-04-01 13:20:37.124738,-70.974594,48.98922,-1.2676506e+30
2020-04-01 13:20:37.124738,-69.71947,49.450554,-1.2676506e+30
2020-04-01 13:20:39.125135,-85.54313,-121.22154,-1.2676506e+30
2020-04-01 13:20:39.125135,-86.83903,-115.656685,-1.2676506e+30
2020-04-01 13:20:39.125135,-87.83647,-106.34319,-1.2676506e+30
2020-04-01 13:20:39.125135,-88.56892,-88.91679,-1.2676506e+30
2020-04-01 13:20:39.125135,-88.95191,-56.876755,-1.2676506e+30
2020-04-01 13:20:39.125135,-88.87863,-20.576195,-1.2676506e+30
2020-04-01 13:20:39.125135,-88.52645,1.3880342,-1.2676506e+30
2020-04-01 13:20:39.125135,-88.09931,12.849008,-1.2676506e+30
2020-04-01 13:20:39.125135,-87.66981,19.425648,-1.2676506e+30
2020-04-01 13:20:39.125135,-87.25784,23.621523,-1.2676506e+30
2020-04-01 13:20:39.125135,-86.86797,26.526585,-1.2676506e+30
2020-04-01 13:20:39.125135,-86.50009,28.665058,-1.2676506e+30
2020-04-01 13:20:39.125135,-86.15257,30.314728,-1.2676506e+30
2020-04-01 13:20:39.125135,-85.823425,31.634918,-1.2676506e+30
2020-04-01 13:20:39.125135,-85.51064,32.723,-1.2676506e+30
2020-04-01 13:20:39.125135,-85.21237,33.641582,-1.2676506e+30
2020-04-01 13:20:39.125135,-84.9269,34.432667,-1.2676506e+30
2020-04-01 13:20:39.125135,-84.652725,35.12541,-1.2676506e+30
2020-04-01 13:20:39.125135,-84.38847,35.74066,-1.2676506e+30
2020-04-01 13:20:39.125135,-84.132935,36.293728,-1.2676506e+30
2020-04-01 13:20:39.125135,-83.88502,36.796097,-1.2676506e+30
2020-04-01 13:20:39.125135,-83.643715,37.256557,-1.2676506e+30
2020-04-01 13:20:39.125135,-83.40814,37.681984,-1.2676506e+30
2020-04-01 13:20:39.125135,-83.17747,38.077824,-1.2676506e+30
2020-04-01 13:20:39.125135,-82.95093,38.44848,-1.2676506e+30
2020-04-01 13:20:39.125135,-82.727806,38.79757,-1.2676506e+30
2020-04-01 13:20:39.125135,-82.507454,39.12811,-1.2676506e+30
2020-04-01 13:20:39.125135,-82.289215,39.442657,-1.2676506e+30
2020-04-01 13:20:39.125135,-82.072495,39.743416,-1.2676506e+30
2020-04-01 13:20:39.125135,-81.8567,40.032314,-1.2676506e+30
2020-04-01 13:20:39.125135,-81.641235,40.311058,-1.2676506e+30
2020-04-01 13:20:39.125135,-81.425545,40.581184,-1.2676506e+30
2020-04-01 13:20:39.125135,-81.20904,40.8441,-1.2676506e+30
2020-04-01 13:20:39.125135,-80.99113,41.101105,-1.2676506e+30
2020-04-01 13:20:39.125135,-80.77121,41.353416,-1.2676506e+30
2020-04-01 13:20:39.125135,-80.54865,41.60218,-1.2676506e+30
2020-04-01 13:20:39.125135,-80.32279,41.848488,-1.2676506e+30
2020-04-01 13:20:39.125135,-80.09292,42.093395,-1.2676506e+30
2020-04-01 13:20:39.125135,-79.85826,42.337914,-1.2676506e+30
2020-04-01 13:20:39.125135,-79.618004,42.583042,-1.2676506e+30
2020-04-01 13:20:39.125135,-79.371216,42.82974,-1.2676506e+30
2020-04-01 13:20:39.125135,-79.116905,43.078953,-1.2676506e+30
2020-04-01 13:20:39.125135,-78.85392,43.331615,-1.2676506e+30
2020-04-01 13:20:39.125135,-78.58098,43.588642,-1.2676506e+30
2020-04-01 13:20:39.125135,-78.29662,43.850945,-1.2676506e+30
2020-04-01 13:20:39.125135,-77.99915,44.11941,-1.2676506e+30
2020-04-01 13:20:39.125135,-77.6866,44.394943,-1.2676506e+30
2020-04-01 13:20:39.125135,-77.35666,44.678417,-1.2676506e+30
2020-04-01 13:20:39.125135,-77.00657,44.970726,-1.2676506e+30
2020-04-01 13:20:39.125135,-76.63303,45.27277,-1.2676506e+30
2020-04-01 13:20:39.125135,-76.23202,45.58546,-1.2676506e+30
2020-04-01 13:20:39.125135,-75.79856,45.909763,-1.2676506e+30
2020-04-01 13:20:39.125135,-75.3264,46.246693,-1.2676506e+30
2020-04-01 13:20:39.125135,-74.807556,46.597393,-1.2676506e+30
2020-04-01 13:20:39.125135,-74.23158,46.963177,-1.2676506e+30
2020-04-01 13:20:39.125135,-73.58442,47.345676,-1.2676506e+30
2020-04-01 13:20:39.125135,-72.84654,47.74702,-1.2676506e+30
2020-04-01 13:20:39.125135,-71.98965,48.170258,-1.2676506e+30
2020-04-01 13:20:39.125135,-70.970276,48.620064,-1.2676506e+30
2020-04-01 13:20:39.125135,-69.71617,49.104393,-1.2676506e+30
2020-04-01 13:20:41.125517,-85.52522,-119.73629,-1.2676506e+30
2020-04-01 13:20:41.125517,-86.80924,-113.60001,-1.2676506e+30
2020-04-01 13:20:41.125517,-87.78768,-103.51946,-1.2676506e+30
2020-04-01 13:20:41.125517,-88.48931,-85.48292,-1.2676506e+30
2020-04-01 13:20:41.125517,-88.837845,-55.10147,-1.2676506e+30
2020-04-01 13:20:41.125517,-88.764984,-22.352345,-1.2676506e+30
2020-04-01 13:20:41.125517,-88.4338,-1.4646773,-1.2676506e+30
2020-04-01 13:20:41.125517,-88.02351,10.106057,-1.2676506e+30
2020-04-01 13:20:41.125517,-87.6053,16.971422,-1.2676506e+30
2020-04-01 13:20:41.125517,-87.20108,21.431147,-1.2676506e+30
2020-04-01 13:20:41.125517,-86.8168,24.550858,-1.2676506e+30
2020-04-01 13:20:41.125517,-86.45314,26.861504,-1.2676506e+30
2020-04-01 13:20:41.125517,-86.108925,28.650614,-1.2676506e+30
2020-04-01 13:20:41.125517,-85.78246,30.08549,-1.2676506e+30
2020-04-01 13:20:41.125517,-85.47191,31.269417,-1.2676506e+30
2020-04-01 13:20:41.125517,-85.17553,32.26932,-1.2676506e+30
2020-04-01 13:20:41.125517,-84.8917,33.130352,-1.2676506e+30
2020-04-01 13:20:41.125517,-84.61896,33.884,-1.2676506e+30
2020-04-01 13:20:41.125517,-84.355995,34.552868,-1.2676506e+30
2020-04-01 13:20:41.125517,-84.101616,35.153606,-1.2676506e+30
2020-04-01 13:20:41.125517,-83.854744,35.698734,-1.2676506e+30
2020-04-01 13:20:41.125517,-83.61441,36.19787,-1.2676506e+30
2020-04-01 13:20:41.125517,-83.37973,36.658516,-1.2676506e+30
2020-04-01 13:20:41.125517,-83.14989,37.086655,-1.2676506e+30
2020-04-01 13:20:41.125517,-82.92413,37.487114,-1.2676506e+30
2020-04-01 13:20:41.125517,-82.70175,37.86386,-1.2676506e+30
2020-04-01 13:20:41.125517,-82.48209,38.220203,-1.2676506e+30
2020-04-01 13:20:41.125517,-82.26453,38.55894,-1.2676506e+30
2020-04-01 13:20:41.125517,-82.04844,38.88248,-1.2676506e+30
2020-04-01 13:20:41.125517,-81.83325,39.19292,-1.2676506e+30
2020-04-01 13:20:41.125517,-81.618385,39.492126,-1.2676506e+30
2020-04-01 13:20:41.125517,-81.40327,39.78177,-1.2676506e+30
2020-04-01 13:20:41.125517,-81.18732,40.06336,-1.2676506e+30
2020-04-01 13:20:41.125517,-80.969955,40.3383,-1.2676506e+30
2020-04-01 13:20:41.125517,-80.75057,40.60789,-1.2676506e+30
2020-04-01 13:20:41.125517,-80.52854,40.873363,-1.2676506e+30
2020-04-01 13:20:41.125517,-80.30321,41.135883,-1.2676506e+30
2020-04-01 13:20:41.125517,-80.07385,41.396564,-1.2676506e+30
2020-04-01 13:20:41.125517,-79.839714,41.656487,-1.2676506e+30
2020-04-01 13:20:41.125517,-79.599976,41.916687,-1.2676506e+30
2020-04-01 13:20:41.125517,-79.35372,42.178192,-1.2676506e+30
2020-04-01 13:20:41.125517,-79.09994,42.441998,-1.2676506e+30
2020-04-01 13:20:41.125517,-78.837494,42.709076,-1.2676506e+30
2020-04-01 13:20:41.125517,-78.5651,42.980396,-1.2676506e+30
2020-04-01 13:20:41.125517,-78.2813,43.256912,-1.2676506e+30
2020-04-01 13:20:41.125517,-77.9844,43.539562,-1.2676506e+30
2020-04-01 13:20:41.125517,-77.67244,43.829285,-1.2676506e+30
2020-04-01 13:20:41.125517,-77.3431,44.127018,-1.2676506e+30
2020-04-01 13:20:41.125517,-76.99364,44.433704,-1.2676506e+30
2020-04-01 13:20:41.125517,-76.62074,44.750298,-1.2676506e+30
2020-04-01 13:20:41.125517,-76.2204,45.077774,-1.2676506e+30
2020-04-01 13:20:41.125517,-75.78763,45.417164,-1.2676506e+30
2020-04-01 13:20:41.125517,-75.31619,45.76957,-1.2676506e+30
2020-04-01 13:20:41.125517,-74.79811,46.13622,-1.2676506e+30
2020-04-01 13:20:41.125517,-74.222916,46.518547,-1.2676506e+30
2020-04-01 13:20:41.125517,-73.57658,46.91832,-1.2676506e+30
2020-04-01 13:20:41.125517,-72.83957,47.337852,-1.2676506e+30
2020-04-01 13:20:41.125517,-71.9836,47.780434,-1.2676506e+30
2020-04-01 13:20:41.125517,-70.96521,48.2511,-1.2676506e+30
2020-04-01 13:20:41.125517,-69.71218,48.758366,-1.2676506e+30
2020-04-01 13:20:43.125883,-85.50427,-118.26473,-1.2676506e+30
2020-04-01 13:20:43.125883,-86.77537,-111.58516,-1.2676506e+30
2020-04-01 13:20:43.125883,-87.73372,-100.82567,-1.2676506e+30
2020-04-01 13:20:43.125883,-88.40481,-82.40546,-1.2676506e+30
2020-04-01 13:20:43.125883,-88.722885,-53.647984,-1.2676506e+30
2020-04-01 13:20:43.125883,-88.6504,-23.830261,-1.2676506e+30
2020-04-01 13:20:43.125883,-88.33777,-3.9943771,-1.2676506e+30
2020-04-01 13:20:43.125883,-87.94359,7.570495,-1.2676506e+30
2020-04-01 13:20:43.125883,-87.536705,14.649667,-1.2676506e+30
2020-04-01 13:20:43.125883,-87.14047,19.330612,-1.2676506e+30
2020-04-01 13:20:43.125883,-86.76205,22.639748,-1.2676506e+30
2020-04-01 13:20:43.125883,-86.40283,25.106716,-1.2676506e+30
2020-04-01 13:20:43.125883,-86.06214,27.024727,-1.2676506e+30
2020-04-01 13:20:43.125883,-85.73854,28.566942,-1.2676506e+30
2020-04-01 13:20:43.125883,-85.430374,29.84139,-1.2676506e+30
2020-04-01 13:20:43.125883,-85.136024,30.918623,-1.2676506e+30
2020-04-01 13:20:43.125883,-84.85396,31.84652,-1.2676506e+30
2020-04-01 13:20:43.125883,-84.58276,32.658634,-1.2676506e+30
2020-04-01 13:20:43.125883,-84.32118,33.379166,-1.2676506e+30
2020-04-01 13:20:43.125883,-84.06804,34.02597,-1.2676506e+30
2020-04-01 13:20:43.125883,-83.8223,34.612522,-1.2676506e+30
2020-04-01 13:20:43.125883,-83.58301,35.149197,-1.2676506e+30
2020-04-01 13:20:43.125883,-83.34929,35.644108,-1.2676506e+30
2020-04-01 13:20:43.125883,-83.12034,36.103718,-1.2676506e+30
2020-04-01 13:20:43.125883,-82.895424,36.53326,-1.2676506e+30
2020-04-01 13:20:43.125883,-82.673836,36.93703,-1.2676506e+30
2020-04-01 13:20:43.125883,-82.454926,37.31861,-1.2676506e+30
2020-04-01 13:20:43.125883,-82.23806,37.681038,-1.2676506e+30
2020-04-01 13:20:43.125883,-82.02266,38.026905,-1.2676506e+30
2020-04-01 13:20:43.125883,-81.80813,38.358494,-1.2676506e+30
2020-04-01 13:20:43.125883,-81.59389,38.677795,-1.2676506e+30
2020-04-01 13:20:43.125883,-81.37938,38.986614,-1.2676506e+30
2020-04-01 13:20:43.125883,-81.164024,39.28657,-1.2676506e+30
2020-04-01 13:20:43.125883,-80.94724,39.579163,-1.2676506e+30
2020-04-01 13:20:43.125883,-80.72843,39.865776,-1.2676506e+30
2020-04-01 13:20:43.125883,-80.506966,40.14772,-1.2676506e+30
2020-04-01 13:20:43.125883,-80.28218,40.426228,-1.2676506e+30
2020-04-01 13:20:43.125883,-80.053375,40.702473,-1.2676506e+30
2020-04-01 13:20:43.125883,-79.81979,40.977592,-1.2676506e+30
2020-04-01 13:20:43.125883,-79.580605,41.25269,-1.2676506e+30
2020-04-01 13:20:43.125883,-79.33491,41.528828,-1.2676506e+30
2020-04-01 13:20:43.125883,-79.08168,41.807056,-1.2676506e+30
2020-04-01 13:20:43.125883,-78.8198,42.088394,-1.2676506e+30
2020-04-01 13:20:43.125883,-78.54799,42.373856,-1.2676506e+30
2020-04-01 13:20:43.125883,-78.26477,42.66444,-1.2676506e+30
2020-04-01 13:20:43.125883,-77.968475,42.961136,-1.2676506e+30
2020-04-01 13:20:43.125883,-77.65713,43.264923,-1.2676506e+30
2020-04-01 13:20:43.125883,-77.32842,43.576794,-1.2676506e+30
2020-04-01 13:20:43.125883,-76.979614,43.897736,-1.2676506e+30
2020-04-01 13:20:43.125883,-76.60739,44.228764,-1.2676506e+30
2020-04-01 13:20:43.125883,-76.20775,44.570915,-1.2676506e+30
2020-04-01 13:20:43.125883,-75.7757,44.92529,-1.2676506e+30
2020-04-01 13:20:43.125883,-75.30502,45.293068,-1.2676506e+30
2020-04-01 13:20:43.125883,-74.78772,45.675575,-1.2676506e+30
2020-04-01 13:20:43.125883,-74.21335,46.074356,-1.2676506e+30
2020-04-01 13:20:43.125883,-73.56787,46.491314,-1.2676506e+30
2020-04-01 13:20:43.125883,-72.831764,46.92895,-1.2676506e+30
2020-04-01 13:20:43.125883,-71.97675,47.390804,-1.2676506e+30
2020-04-01 13:20:43.125883,-70.95939,47.882256,-1.2676506e+30
2020-04-01 13:20:43.125883,-69.70748,48.41239,-1.2676506e+30
2020-04-01 13:20:45.126249,-85.480225,-116.80678,-1.2676506e+30
2020-04-01 13:20:45.126249,-86.73744,-109.61361,-1.2676506e+30
2020-04-01 13:20:45.126249,-87.674835,-98.261986,-1.2676506e+30
2020-04-01 13:20:45.126249,-88.31604,-79.645546,-1.2676506e+30
2020-04-01 13:20:45.126249,-88.60713,-52.438614,-1.2676506e+30
2020-04-01 13:20:45.126249,-88.535,-25.080797,-1.2676506e+30
2020-04-01 13:20:45.126249,-88.238846,-6.2479477,-1.2676506e+30
2020-04-01 13:20:45.126249,-87.859955,5.2256413,-1.2676506e+30
2020-04-01 13:20:45.126249,-87.46432,12.454544,-1.2676506e+30
2020-04-01 13:20:45.126249,-87.07622,17.317764,-1.2676506e+30
2020-04-01 13:20:45.126249,-86.70384,20.79243,-1.2676506e+30
2020-04-01 13:20:45.126249,-86.3493,23.400375,-1.2676506e+30
2020-04-01 13:20:45.126249,-86.012314,25.436953,-1.2676506e+30
2020-04-01 13:20:45.126249,-85.69174,27.079237,-1.2676506e+30
2020-04-01 13:20:45.126249,-85.38611,28.438904,-1.2676506e+30
2020-04-01 13:20:45.126249,-85.09392,29.589474,-1.2676506e+30
2020-04-01 13:20:45.126249,-84.81372,30.581152,-1.2676506e+30
2020-04-01 13:20:45.126249,-84.54418,31.449305,-1.2676506e+30
2020-04-01 13:20:45.126249,-84.28407,32.21953,-1.2676506e+30
2020-04-01 13:20:45.126249,-84.03226,32.910786,-1.2676506e+30
2020-04-01 13:20:45.126249,-83.78773,33.537426,-1.2676506e+30
2020-04-01 13:20:45.126249,-83.54954,34.11051,-1.2676506e+30
2020-04-01 13:20:45.126249,-83.31684,34.638718,-1.2676506e+30
2020-04-01 13:20:45.126249,-83.088844,35.12897,-1.2676506e+30
2020-04-01 13:20:45.126249,-82.86482,35.586876,-1.2676506e+30
2020-04-01 13:20:45.126249,-82.64407,36.017036,-1.2676506e+30
2020-04-01 13:20:45.126249,-82.42596,36.4233,-1.2676506e+30
2020-04-01 13:20:45.126249,-82.209854,36.808914,-1.2676506e+30
2020-04-01 13:20:45.126249,-81.99517,37.17667,-1.2676506e+30
2020-04-01 13:20:45.126249,-81.781334,37.529,-1.2676506e+30
2020-04-01 13:20:45.126249,-81.567764,37.86804,-1.2676506e+30
2020-04-01 13:20:45.126249,-81.353905,38.1957,-1.2676506e+30
2020-04-01 13:20:45.126249,-81.13918,38.513725,-1.2676506e+30
2020-04-01 13:20:45.126249,-80.92302,38.823692,-1.2676506e+30
2020-04-01 13:20:45.126249,-80.70481,39.127075,-1.2676506e+30
2020-04-01 13:20:45.126249,-80.48393,39.42525,-1.2676506e+30
2020-04-01 13:20:45.126249,-80.259735,39.71952,-1.2676506e+30
2020-04-01 13:20:45.126249,-80.03152,40.011127,-1.2676506e+30
2020-04-01 13:20:45.126249,-79.798515,40.301258,-1.2676506e+30
2020-04-01 13:20:45.126249,-79.559906,40.59107,-1.2676506e+30
2020-04-01 13:20:45.126249,-79.31479,40.88167,-1.2676506e+30
2020-04-01 13:20:45.126249,-79.06216,41.17416,-1.2676506e+30
2020-04-01 13:20:45.126249,-78.80087,41.469612,-1.2676506e+30
2020-04-01 13:20:45.126249,-78.52966,41.769073,-1.2676506e+30
2020-04-01 13:20:45.126249,-78.24706,42.07359,-1.2676506e+30
2020-04-01 13:20:45.126249,-77.9514,42.3842,-1.2676506e+30
2020-04-01 13:20:45.126249,-77.64069,42.70193,-1.2676506e+30
2020-04-01 13:20:45.126249,-77.31265,43.027817,-1.2676506e+30
2020-04-01 13:20:45.126249,-76.96452,43.362904,-1.2676506e+30
2020-04-01 13:20:45.126249,-76.59301,43.70826,-1.2676506e+30
2020-04-01 13:20:45.126249,-76.1941,44.064987,-1.2676506e+30
2020-04-01 13:20:45.126249,-75.76281,44.43425,-1.2676506e+30
2020-04-01 13:20:45.126249,-75.292915,44.81731,-1.2676506e+30
2020-04-01 13:20:45.126249,-74.776436,45.215588,-1.2676506e+30
2020-04-01 13:20:45.126249,-74.20292,45.630737,-1.2676506e+30
2020-04-01 13:20:45.126249,-73.55834,46.064804,-1.2676506e+30
2020-04-01 13:20:45.126249,-72.82319,46.520477,-1.2676506e+30
2020-04-01 13:20:45.126249,-71.969185,47.00153,-1.2676506e+30
2020-04-01 13:20:45.126249,-70.9529,47.51371,-1.2676506e+30
2020-04-01 13:20:45.126249,-69.70218,48.066658,-1.2676506e+30
2020-04-01 13:20:47.126646,-85.45334,-115.366005,-1.2676506e+30
2020-04-01 13:20:47.126646,-86.69578,-107.690605,-1.2676506e+30
2020-04-01 13:20:47.126646,-87.611565,-95.83076,-1.2676506e+30
2020-04-01 13:20:47.126646,-88.22379,-77.16847,-1.2676506e+30
2020-04-01 13:20:47.126646,-88.4909,-51.416206,-1.2676506e+30
2020-04-01 13:20:47.126646,-88.41907,-26.148687,-1.2676506e+30
2020-04-01 13:20:47.126646,-88.137535,-8.25912,-1.2676506e+30
2020-04-01 13:20:47.126646,-87.77306,3.0605533,-1.2676506e+30
2020-04-01 13:20:47.126646,-87.38846,10.384217,-1.2676506e+30
2020-04-01 13:20:47.126646,-87.00855,15.393825,-1.2676506e+30
2020-04-01 13:20:47.126646,-86.64238,19.011053,-1.2676506e+30
2020-04-01 13:20:47.126646,-86.29266,21.74481,-1.2676506e+30
2020-04-01 13:20:47.126646,-85.95955,23.889532,-1.2676506e+30
2020-04-01 13:20:47.126646,-85.64214,25.624453,-1.2676506e+30
2020-04-01 13:20:47.126646,-85.33917,27.06385,-1.2676506e+30
2020-04-01 13:20:47.126646,-85.04926,28.283588,-1.2676506e+30
2020-04-01 13:20:47.126646,-84.77105,29.335802,-1.2676506e+30
2020-04-01 13:20:47.126646,-84.50325,30.257406,-1.2676506e+30
2020-04-01 13:20:47.126646,-84.24469,31.07523,-1.2676506e+30
2020-04-01 13:20:47.126646,-83.994286,31.809214,-1.2676506e+30
2020-04-01 13:20:47.126646,-83.75103,32.474495,-1.2676506e+30
2020-04-01 13:20:47.126646,-83.514015,33.082767,-1.2676506e+30
2020-04-01 13:20:47.126646,-83.2824,33.643227,-1.2676506e+30
2020-04-01 13:20:47.126646,-83.05541,34.163216,-1.2676506e+30
2020-04-01 13:20:47.126646,-82.83233,34.64869,-1.2676506e+30
2020-04-01 13:20:47.126646,-82.61247,35.104546,-1.2676506e+30
2020-04-01 13:20:47.126646,-82.395195,35.534874,-1.2676506e+30
2020-04-01 13:20:47.126646,-82.17989,35.943127,-1.2676506e+30
2020-04-01 13:20:47.126646,-81.96598,36.332275,-1.2676506e+30
2020-04-01 13:20:47.126646,-81.75287,36.7049,-1.2676506e+30
2020-04-01 13:20:47.126646,-81.54001,37.063267,-1.2676506e+30
2020-04-01 13:20:47.126646,-81.326836,37.409405,-1.2676506e+30
2020-04-01 13:20:47.126646,-81.11278,37.745155,-1.2676506e+30
2020-04-01 13:20:47.126646,-80.897255,38.07218,-1.2676506e+30
2020-04-01 13:20:47.126646,-80.67969,38.392044,-1.2676506e+30
2020-04-01 13:20:47.126646,-80.459435,38.706184,-1.2676506e+30
2020-04-01 13:20:47.126646,-80.235855,39.015972,-1.2676506e+30
2020-04-01 13:20:47.126646,-80.00825,39.3227,-1.2676506e+30
2020-04-01 13:20:47.126646,-79.775856,39.627625,-1.2676506e+30
2020-04-01 13:20:47.126646,-79.53786,39.931934,-1.2676506e+30
2020-04-01 13:20:47.126646,-79.29335,40.23681,-1.2676506e+30
2020-04-01 13:20:47.126646,-79.041336,40.543377,-1.2676506e+30
2020-04-01 13:20:47.126646,-78.78067,40.852757,-1.2676506e+30
2020-04-01 13:20:47.126646,-78.51009,41.16605,-1.2676506e+30
2020-04-01 13:20:47.126646,-78.22814,41.484344,-1.2676506e+30
2020-04-01 13:20:47.126646,-77.93313,41.808716,-1.2676506e+30
2020-04-01 13:20:47.126646,-77.6231,42.14024,-1.2676506e+30
2020-04-01 13:20:47.126646,-77.295746,42.480007,-1.2676506e+30
2020-04-01 13:20:47.126646,-76.948326,42.829105,-1.2676506e+30
2020-04-01 13:20:47.126646,-76.577545,43.18866,-1.2676506e+30
2020-04-01 13:20:47.126646,-76.17939,43.559837,-1.2676506e+30
2020-04-01 13:20:47.126646,-75.748886,43.943867,-1.2676506e+30
2020-04-01 13:20:47.126646,-75.27981,44.3421,-1.2676506e+30
2020-04-01 13:20:47.126646,-74.764175,44.756035,-1.2676506e+30
2020-04-01 13:20:47.126646,-74.19154,45.18745,-1.2676506e+30
2020-04-01 13:20:47.126646,-73.5479,45.638527,-1.2676506e+30
2020-04-01 13:20:47.126646,-72.81373,46.112137,-1.2676506e+30
2020-04-01 13:20:47.126646,-71.96076,46.6123,-1.2676506e+30
2020-04-01 13:20:47.126646,-70.945595,47.145126,-1.2676506e+30
2020-04-01 13:20:47.126646,-69.69608,47.720806,-1.2676506e+30
2020-04-01 13:20:49.127027,-85.42347,-113.943535,-1.2676506e+30
2020-04-01 13:20:49.127027,-86.650375,-105.81837,-1.2676506e+30
2020-04-01 13:20:49.127027,-87.54413,-93.53043,-1.2676506e+30
2020-04-01 13:20:49.127027,-88.128494,-74.94231,-1.2676506e+30
2020-04-01 13:20:49.127027,-88.37423,-50.543804,-1.2676506e+30
2020-04-01 13:20:49.127027,-88.302666,-27.073689,-1.2676506e+30
2020-04-01 13:20:49.127027,-88.0342,-10.063348,-1.2676506e+30
2020-04-01 13:20:49.127027,-87.68328,1.0588312,-1.2676506e+30
2020-04-01 13:20:49.127027,-87.30945,8.431734,-1.2676506e+30
2020-04-01 13:20:49.127027,-86.93774,13.555836,-1.2676506e+30
2020-04-01 13:20:49.127027,-86.57786,17.29439,-1.2676506e+30
2020-04-01 13:20:49.127027,-86.2331,20.13958,-1.2676506e+30
2020-04-01 13:20:49.127027,-85.90398,22.382404,-1.2676506e+30
2020-04-01 13:20:49.127027,-85.589874,24.20271,-1.2676506e+30
2020-04-01 13:20:49.127027,-85.28968,25.716442,-1.2676506e+30
2020-04-01 13:20:49.127027,-85.00215,27.001223,-1.2676506e+30
2020-04-01 13:20:49.127027,-84.726006,28.110744,-1.2676506e+30
2020-04-01 13:20:49.127027,-84.460045,29.083221,-1.2676506e+30
2020-04-01 13:20:49.127027,-84.20312,29.946547,-1.2676506e+30
2020-04-01 13:20:49.127027,-83.954185,30.721527,-1.2676506e+30
2020-04-01 13:20:49.127027,-83.71227,31.423998,-1.2676506e+30
2020-04-01 13:20:49.127027,-83.476494,32.066227,-1.2676506e+30
2020-04-01 13:20:49.127027,-83.24602,32.657887,-1.2676506e+30
2020-04-01 13:20:49.127027,-83.020096,33.2067,-1.2676506e+30
2020-04-01 13:20:49.127027,-82.798004,33.718945,-1.2676506e+30
2020-04-01 13:20:49.127027,-82.57908,34.199795,-1.2676506e+30
2020-04-01 13:20:49.127027,-82.362686,34.65356,-1.2676506e+30
2020-04-01 13:20:49.127027,-82.14823,35.0839,-1.2676506e+30
2020-04-01 13:20:49.127027,-81.93512,35.493942,-1.2676506e+30
2020-04-01 13:20:49.127027,-81.72278,35.88641,-1.2676506e+30
2020-04-01 13:20:49.127027,-81.510666,36.263695,-1.2676506e+30
2020-04-01 13:20:49.127027,-81.2982,36.62794,-1.2676506e+30
2020-04-01 13:20:49.127027,-81.08485,36.98107,-1.2676506e+30
2020-04-01 13:20:49.127027,-80.87,37.324844,-1.2676506e+30
2020-04-01 13:20:49.127027,-80.6531,37.660892,-1.2676506e+30
2020-04-01 13:20:49.127027,-80.43351,37.990726,-1.2676506e+30
2020-04-01 13:20:49.127027,-80.21057,38.315777,-1.2676506e+30
2020-04-01 13:20:49.127027,-79.983604,38.637394,-1.2676506e+30
2020-04-01 13:20:49.127027,-79.751854,38.956886,-1.2676506e+30
2020-04-01 13:20:49.127027,-79.514496,39.275494,-1.2676506e+30
2020-04-01 13:20:49.127027,-79.27063,39.594437,-1.2676506e+30
